<<<<<<< HEAD
,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,product_id,product_name,product_price,product_link,Alcohol percentage,Bottle volume ml,Gift box,Country of origin,Varietal,Varietals,Type,Vintage,Organic,Style,Brand,Product_desc,Expert Review,Customer Review,Nose,Palate,Finish,Appearance,alcohol_type,Food Pairing
=======
                ","¡°This special edition of Martell's Cordon Bleu XO has been finished in heavily charred casks. The result is a nutty and spicy Cognac with notes of vanilla, coffee, cinnamon and fudge.¡±",,,,,,Spirit,[]
866,866,866,866,866,0,product_1452,martell-cordon-bleu-cognac-extra-700ml-w-gift-box,368.95,https://www.paneco.com.sg/products/martell-cordon-bleu-cognac-extra-700ml-w-gift-box,40.0,700.0ml,Yes,France,,,,,,,Martell,"
Martell Cordon Bleu writes a new page of its history by giving birth to this extraordinary version: Martell Cordon Bleu Extra cognac. Martell Cordon Bleu Extra is an invitation to explore and re-discover a classic. An organoleptic and unique journey where the deepest soul of the Martell House icon has been enhanced and magnified. It is a true revelation: a boosted, even more round and luscious interpretation of the iconic blend, that offers a poly-sensory exploration where all the attributes of Martell Cordon Bleu have been pushed to the extreme.
","¡°Martell Cordon Bleu Extra cognac invites you to go beyond appearances and the limits of the ordinary, to get away from what you know.¡±",,"¡®Tarte Tatin¡¯, or apple pie, with notes of sweet spices like cinnamon. Then, fine notes of dried fruit and nuts, including apricot, raisin and almond.","Elegance, balance, mellow roundness, a sustained finish distinguished by notes of candied orange peel. Rich and luscious.",,Amber with a mahogany tone.,Spirit,[]
>>>>>>> e47ce0c3f7db9be48c589d9ac4f5ba092d85190e
867,867,867,867,867,0,product_3573,martell-prosperity-set,744.4,https://www.paneco.com.sg/products/martell-prosperity-set,,3 x 700.0ml,,,,,,,,,Martell,"
                  Martell Prosperity Set

1 x Martell Cordon Bleu 700ml w/ Gift Box,
1 x Martell Cordon Bleu Cognac - Intense Heat 700ml w/ Gift Box,
1 x Martell Blue Swift 700ml
<<<<<<< HEAD
                ",,,,,,,Spirit,[]
868,868,868,868,868,0,product_1454,martell-vsop-1l-w-gift-box,127.95,https://www.paneco.com.sg/products/martell-vsop-1l-w-gift-box,40.0,1000.0ml,Yes,France,,,,,,,Martell,"
Martell VSOP is a blend of eaux-de-vie, the youngest of which has aged for at least 4 years. This cognac offers a perfect balance between the lusciously fine, fruity notes and the subtle woody overtones. Elegant and harmonious, Martell VSOP is an authentic expression of the Martell style.
",¡°Martell VSOP Aged in Red Barrels perfectly highlights Martell¡¯s unique ageing style.¡±,,"Intense aromas of ripe yellow fruit: mirabelle plum, greengage, apricot and vine peach.","Luscious fruit notes fuse deliciously with hints of wood and soft spices from the red barrels, creating an impression of elegance and perfect balance.",,Warm copper with glints of gold.,Spirit,[]
=======
                ",,,,,,,Spirit,[]
868,868,868,868,868,0,product_1454,martell-vsop-1l-w-gift-box,127.95,https://www.paneco.com.sg/products/martell-vsop-1l-w-gift-box,40.0,1000.0ml,Yes,France,,,,,,,Martell,"
Martell VSOP is a blend of eaux-de-vie, the youngest of which has aged for at least 4 years. This cognac offers a perfect balance between the lusciously fine, fruity notes and the subtle woody overtones. Elegant and harmonious, Martell VSOP is an authentic expression of the Martell style.
",¡°Martell VSOP Aged in Red Barrels perfectly highlights Martell¡¯s unique ageing style.¡±,,"Intense aromas of ripe yellow fruit: mirabelle plum, greengage, apricot and vine peach.","Luscious fruit notes fuse deliciously with hints of wood and soft spices from the red barrels, creating an impression of elegance and perfect balance.",,Warm copper with glints of gold.,Spirit,[]
>>>>>>> e47ce0c3f7db9be48c589d9ac4f5ba092d85190e
869,869,869,869,869,0,product_255,martell-xo-700ml-w-gift-box,270.95,https://www.paneco.com.sg/products/martell-xo-700ml-w-gift-box,40.0,700.0ml,Yes,France,,,,,,,Martell,"
                  Martell, the oldest of the great cognac houses, forged by passion and knowledge passed through the Martell family since 1715 - creating cognacs that have been enjoyed and cherished for three centuries.
With its distinctive, arch-shaped bottle, Martell XO is a powerful symbol of inspiration - a testimony to Jean Martell¡¯s visionary spirit. Combining the elegance of the Borderies with the power of the Grande Champagne terroirs, Martell is an outstanding XO bearing the hallmark of the Martell style.

<<<<<<< HEAD
                ","¡°The taste of tradition in all its glory. With its dominant characteristic of Grande and Petite Champagne, Martell XO offers a pleasant body and structure in the mouth for great cognac lovers to enjoy.TASTING NOTESA spicy, rich crescendo starting with the mellow elegance of the Borderies, followed by the intensity and finesse typical of Grande Champagne Eaux-de-vie.¡±",,,,,,Spirit,[]
870,870,870,870,870,0,product_2349,martin-millers-gin-1l,99.95,https://www.paneco.com.sg/products/martin-millers-gin-1l,40.0,1000.0ml,No,Scotland,London Dry,,,,,,Martin Miller's,"
Martin Miller¡¯s Gin has a unique spirit, both in essence and in flavor. It is pot distilled using two separate distillations. This imparts a unique balance of citrus and juniper. Blended to a bottling strength of 40% ABV using Icelandic Spring Water.
",,,,,,,Spirit,[]
871,871,871,871,871,0,product_258,martin-millers-gin-700ml,69.44,https://www.paneco.com.sg/products/martin-millers-gin-700ml,40.0,700.0ml,No,Scotland,London Dry,,,,,,Martin Miller's,"
Martin Miller¡¯s Gin has a unique spirit, both in essence and in flavor. It is pot distilled using two separate distillations. This imparts a unique balance of citrus and juniper. Blended to a bottling strength of 40% ABV using Icelandic Spring Water.
","¡°Martin Miller¡¯s Gin has a full citrus taste with the juniper notes emerging half way through. It has a clean soft finish, underpinned by warming cassia notes giving the gin a rather enjoyable depth.¡±",,,,,,Spirit,[]
872,872,872,872,872,0,product_3253,matusalem-gran-reserva-15-year-750ml,83.95,https://www.paneco.com.sg/products/matusalem-gran-reserva-15-year-750ml,40.0,750.0ml,No,Cuba,Aged,,,,,,Matusalem,"
Superbly blended in the grand Cuban tradition, Matusalem Gran Reserva is exotic, sensual, complex and sophisticated, with just a hint of smoky smoothness. The key to this rum¡¯s complexity is the Solera aging process, where various mature fine rums are carefully blended together. The main blender rum is aproximately 15 years old, and is complemented by other specially selected oak cask aged rums.
","¡°This is a perfect marriage, a careful handcrafted union of the more mature and stately blender rum with other, more exuberant rums.¡±",,,,,,Spirit,[]
873,873,873,873,873,0,product_776,metaxa-7-star-700ml,57.5,https://www.paneco.com.sg/products/metaxa-7-star-700ml,40.0,700.0ml,No,Greece,,,,,,,Metaxa,"
Spyros Metaxa creates, possibly, the smoothest amber spirit under the Sun. Ever since, the art of wine-making, distilling, ageing and blending creates the unique Metaxa style. Metaxa 7 Stars has a mature fruit character revealing intense notes of noble muscat nourished by the sun of the Aegean islands.
","¡°Appearance: Dark amber with old gold reflections1st Bouquet: Elegant, warm and fruity2nd Bouquet: Intense muscat and ripe peach. Dried prune, carob and herbal honeyPalate: Balanced texture, warm, pleasantly spicy, with notes of fire honey and black raisinFinish: Velvety, with a pleasant finish of black raisin¡±",,,,,,Spirit,[]
874,874,874,874,874,0,product_3038,michters-single-barrel-straight-rye-750ml,121.1,https://www.paneco.com.sg/products/michters-single-barrel-straight-rye-750ml,42.4,750.0ml,No,United States,Rye,,Bourbon,,,,Michters,"
Michter¡¯s Single Barrel Straight Rye Whiskey is caramel in colour. Its scent is a blend of spicy, fruity and vanilla flavours. It has a rich rye taste which is coupled with a little bit of citrus, candy, vanilla and oak flavours with a finish of candy corn, butterscotch and vanilla.
",,,,,,,Spirit,[]
875,875,875,875,875,0,product_3818,michter-s-small-batch-bourbon-700ml-with-gift-box,129.21,https://www.paneco.com.sg/products/michter-s-small-batch-bourbon-700ml-with-gift-box,45.7,700.0ml,Yes,United States,Bourbon,,,,,,Michters,"
Michter¡¯s US1 Kentucky Straight Bourbon is made from a carefully selected mashbill that features the highest quality American corn. It is then matured to the peak of perfection. Truly ¡°small batch,"" US1-Kentucky Straight Bourbon is batched in a holding tank sized to fit a maximum of twenty full barrels, leaving no margin for ¡°blending out¡± imperfection and thus necessitating excellence from every barrel. Reflecting the spirit of the Bluegrass State, Michter¡¯s US1 Kentucky Straight Bourbon is nuanced, mellow and earthy.
",,,,,,,Spirit,[]
876,876,876,876,876,0,product_4411,milargo-anejo-tequila-700ml,114.95,https://www.paneco.com.sg/products/milargo-anejo-tequila-700ml,40.0,700.0ml,No,Mexico,Anejo,,,,,,Milagro,"
Milagro Anejo is an estate-grown, 100% blue agave tequila which is aged in American oak barrels?for a minimum of 14 months and a maximum of 24 months. The aging results in a taste that is?smooth, refined and still agave-forward.
",,,,,,,Spirit,[]
877,877,877,877,877,0,product_4410,milagro-reposado-tequila-700ml,99.95,https://www.paneco.com.sg/products/milagro-reposado-tequila-700ml,40.0,700.0ml,No,Mexico,Reposado,,,,,,Milagro,"
Milagro Reposado is an estate-grown, 100% blue agave tequila which is rested in American oak barrels for a minimum of 3 months and a maximum of 6 months. The extra aging results in an inviting balance of oak and agave, creating an appropriate balance of robust flavor with front-and-center agave taste.
",,,,,,,Spirit,[]
878,878,878,878,878,0,product_3726,milagro-select-barrel-reposado-700ml,106.2,https://www.paneco.com.sg/products/milagro-select-barrel-reposado-700ml,40.0,700.0ml,No,Mexico,Reposado,,,,,,Milagro,"
Aged from three to six months in a combination of French and American oak. Similar aromas to the silver, though some baking spice aromas develop with time in glass. The body offers some wood notes, with notes of chocolate, coconut, and lemongrass. Some peppery agave bite endures on the finish, giving this more complexity than the silver shows off
",,,,,,,Spirit,[]
879,879,879,879,879,0,product_3724,milagro-select-barrel-silver-700ml,97.95,https://www.paneco.com.sg/products/milagro-select-barrel-silver-700ml,40.0,700.0ml,No,Mexico,Blanco,,,,,,Milagro,"
Milagro is the rare tequila that unabashedly brings forward the fresh, mouthwatering taste of the highlands agave with consummate, world-class smoothness. Colour : Brilliant, clear with a platinum hue. Nose : Crisp, fresh, agave-forward. Taste : Crisp, fresh, agave-forward with notes of vanilla and a spicy, dry finish.
",,,,,,,Spirit,[]
880,880,880,880,880,0,product_4409,milagro-silver-tequila-700ml,81.95,https://www.paneco.com.sg/products/milagro-silver-tequila-700ml,40.0,700.0ml,No,Mexico,Blanco,,,,,,Milagro,"
Milagro Silver is triple-distilled in small batches from 100% estate-grown blue agave andrenowned for its smoothness, mixability, and agave-forward taste.
",,,,,,,Spirit,[]
=======
                ","¡°The taste of tradition in all its glory. With its dominant characteristic of Grande and Petite Champagne, Martell XO offers a pleasant body and structure in the mouth for great cognac lovers to enjoy.TASTING NOTESA spicy, rich crescendo starting with the mellow elegance of the Borderies, followed by the intensity and finesse typical of Grande Champagne Eaux-de-vie.¡±",,,,,,Spirit,[]
870,870,870,870,870,0,product_2349,martin-millers-gin-1l,99.95,https://www.paneco.com.sg/products/martin-millers-gin-1l,40.0,1000.0ml,No,Scotland,London Dry,,,,,,Martin Miller's,"
Martin Miller¡¯s Gin has a unique spirit, both in essence and in flavor. It is pot distilled using two separate distillations. This imparts a unique balance of citrus and juniper. Blended to a bottling strength of 40% ABV using Icelandic Spring Water.
",,,,,,,Spirit,[]
871,871,871,871,871,0,product_258,martin-millers-gin-700ml,69.44,https://www.paneco.com.sg/products/martin-millers-gin-700ml,40.0,700.0ml,No,Scotland,London Dry,,,,,,Martin Miller's,"
Martin Miller¡¯s Gin has a unique spirit, both in essence and in flavor. It is pot distilled using two separate distillations. This imparts a unique balance of citrus and juniper. Blended to a bottling strength of 40% ABV using Icelandic Spring Water.
","¡°Martin Miller¡¯s Gin has a full citrus taste with the juniper notes emerging half way through. It has a clean soft finish, underpinned by warming cassia notes giving the gin a rather enjoyable depth.¡±",,,,,,Spirit,[]
872,872,872,872,872,0,product_3253,matusalem-gran-reserva-15-year-750ml,83.95,https://www.paneco.com.sg/products/matusalem-gran-reserva-15-year-750ml,40.0,750.0ml,No,Cuba,Aged,,,,,,Matusalem,"
Superbly blended in the grand Cuban tradition, Matusalem Gran Reserva is exotic, sensual, complex and sophisticated, with just a hint of smoky smoothness. The key to this rum¡¯s complexity is the Solera aging process, where various mature fine rums are carefully blended together. The main blender rum is aproximately 15 years old, and is complemented by other specially selected oak cask aged rums.
","¡°This is a perfect marriage, a careful handcrafted union of the more mature and stately blender rum with other, more exuberant rums.¡±",,,,,,Spirit,[]
873,873,873,873,873,0,product_776,metaxa-7-star-700ml,57.5,https://www.paneco.com.sg/products/metaxa-7-star-700ml,40.0,700.0ml,No,Greece,,,,,,,Metaxa,"
Spyros Metaxa creates, possibly, the smoothest amber spirit under the Sun. Ever since, the art of wine-making, distilling, ageing and blending creates the unique Metaxa style. Metaxa 7 Stars has a mature fruit character revealing intense notes of noble muscat nourished by the sun of the Aegean islands.
","¡°Appearance: Dark amber with old gold reflections1st Bouquet: Elegant, warm and fruity2nd Bouquet: Intense muscat and ripe peach. Dried prune, carob and herbal honeyPalate: Balanced texture, warm, pleasantly spicy, with notes of fire honey and black raisinFinish: Velvety, with a pleasant finish of black raisin¡±",,,,,,Spirit,[]
874,874,874,874,874,0,product_3038,michters-single-barrel-straight-rye-750ml,121.1,https://www.paneco.com.sg/products/michters-single-barrel-straight-rye-750ml,42.4,750.0ml,No,United States,Rye,,Bourbon,,,,Michters,"
Michter¡¯s Single Barrel Straight Rye Whiskey is caramel in colour. Its scent is a blend of spicy, fruity and vanilla flavours. It has a rich rye taste which is coupled with a little bit of citrus, candy, vanilla and oak flavours with a finish of candy corn, butterscotch and vanilla.
",,,,,,,Spirit,[]
875,875,875,875,875,0,product_3818,michter-s-small-batch-bourbon-700ml-with-gift-box,129.21,https://www.paneco.com.sg/products/michter-s-small-batch-bourbon-700ml-with-gift-box,45.7,700.0ml,Yes,United States,Bourbon,,,,,,Michters,"
Michter¡¯s US1 Kentucky Straight Bourbon is made from a carefully selected mashbill that features the highest quality American corn. It is then matured to the peak of perfection. Truly ¡°small batch,"" US1-Kentucky Straight Bourbon is batched in a holding tank sized to fit a maximum of twenty full barrels, leaving no margin for ¡°blending out¡± imperfection and thus necessitating excellence from every barrel. Reflecting the spirit of the Bluegrass State, Michter¡¯s US1 Kentucky Straight Bourbon is nuanced, mellow and earthy.
",,,,,,,Spirit,[]
876,876,876,876,876,0,product_4411,milargo-anejo-tequila-700ml,114.95,https://www.paneco.com.sg/products/milargo-anejo-tequila-700ml,40.0,700.0ml,No,Mexico,Anejo,,,,,,Milagro,"
Milagro Anejo is an estate-grown, 100% blue agave tequila which is aged in American oak barrels?for a minimum of 14 months and a maximum of 24 months. The aging results in a taste that is?smooth, refined and still agave-forward.
",,,,,,,Spirit,[]
877,877,877,877,877,0,product_4410,milagro-reposado-tequila-700ml,99.95,https://www.paneco.com.sg/products/milagro-reposado-tequila-700ml,40.0,700.0ml,No,Mexico,Reposado,,,,,,Milagro,"
Milagro Reposado is an estate-grown, 100% blue agave tequila which is rested in American oak barrels for a minimum of 3 months and a maximum of 6 months. The extra aging results in an inviting balance of oak and agave, creating an appropriate balance of robust flavor with front-and-center agave taste.
",,,,,,,Spirit,[]
878,878,878,878,878,0,product_3726,milagro-select-barrel-reposado-700ml,106.2,https://www.paneco.com.sg/products/milagro-select-barrel-reposado-700ml,40.0,700.0ml,No,Mexico,Reposado,,,,,,Milagro,"
Aged from three to six months in a combination of French and American oak. Similar aromas to the silver, though some baking spice aromas develop with time in glass. The body offers some wood notes, with notes of chocolate, coconut, and lemongrass. Some peppery agave bite endures on the finish, giving this more complexity than the silver shows off
",,,,,,,Spirit,[]
879,879,879,879,879,0,product_3724,milagro-select-barrel-silver-700ml,97.95,https://www.paneco.com.sg/products/milagro-select-barrel-silver-700ml,40.0,700.0ml,No,Mexico,Blanco,,,,,,Milagro,"
Milagro is the rare tequila that unabashedly brings forward the fresh, mouthwatering taste of the highlands agave with consummate, world-class smoothness. Colour : Brilliant, clear with a platinum hue. Nose : Crisp, fresh, agave-forward. Taste : Crisp, fresh, agave-forward with notes of vanilla and a spicy, dry finish.
",,,,,,,Spirit,[]
880,880,880,880,880,0,product_4409,milagro-silver-tequila-700ml,81.95,https://www.paneco.com.sg/products/milagro-silver-tequila-700ml,40.0,700.0ml,No,Mexico,Blanco,,,,,,Milagro,"
Milagro Silver is triple-distilled in small batches from 100% estate-grown blue agave andrenowned for its smoothness, mixability, and agave-forward taste.
",,,,,,,Spirit,[]
>>>>>>> e47ce0c3f7db9be48c589d9ac4f5ba092d85190e
881,881,881,881,881,0,product_3631,molinari-extra-sambuca-1l,75.95,https://www.paneco.com.sg/products/molinari-extra-sambuca-1l,42.0,1000.0ml,No,Italy,,,,,,,Molinari,"
                  Molinari Extra is a sweet and strong liqueur, anise-flavoured, prepared with a recipe the Molinari family will never reveal, made from star anise seeds, sugar, herbs and rather fine and precious spices.

Molinari is a premium product; the ¡°Extra¡± in the name states the superior quality of our Sambuca.
<<<<<<< HEAD
                ",,,,,,,Spirit,[]
882,882,882,882,882,0,product_469,molinari-sambuca,78.95,https://www.paneco.com.sg/products/molinari-sambuca,40.0,1000.0ml,No,Italy,,,,,,,Molinari,"
Molinari Extra is a sweet and strong liqueur, anise-flavoured, prepared with a recipe the Molinari family will never reveal, made from star anise seeds, sugar, herbs and rather fine and precious spices. Molinari is a premium product; the ¡°Extra¡± in the name states the superior quality of our Sambuca.
","¡°TASTE: Pleasant, warm and full on the palate. Full-flavoured, with a long persistence of anise.BOUQUET: Sweet and persistent, with an unmistakable flavour of star anise.COLOUR: Transparent, crystal-clear.¡±",,,,,,Spirit,[]
883,883,883,883,883,0,product_2791,mombasa-club-colonels-reserve-700ml,100.5,https://www.paneco.com.sg/products/mombasa-club-colonels-reserve-700ml,43.5,700.0ml,No,England,London Dry,,,,,,Mombasa Club Gin,"
Mombasa Club Colonel¡¯s Reserve Gin is quadruple-distilled using botanicals such as caraway seeds, cumin and coriander seeds, this is an intense, floral and spicy gin. Produced in small batches it is an intense punchy spirit with a floral bouquet. The Mombasa Gin originates from the mythical private social club, The Mombasa Club. Founded in 1885 by British officials and was exclusively for Englishmen, work for the Imperial East Africa Company in the coastal city of Mombasa.
",,,,,,,Spirit,[]
884,884,884,884,884,0,product_2793,mombasa-club-london-dry-gin-700ml,84.5,https://www.paneco.com.sg/products/mombasa-club-london-dry-gin-700ml,41.5,700.0ml,No,England,London Dry,,,,,,Mombasa Club Gin,"
The Mombasa Club gin is distilled using traditional methods, with the botanicals immersed in the spirit and batch distillation. They use neutral alcohol that has previously been distilled four times and with a selection of natural ingredients.
",,,,,,,Spirit,[]
885,885,885,885,885,0,product_4335,momosuke-shodai-ceramic-bottle-shochu-720ml-w-gift-box,79.95,https://www.paneco.com.sg/products/momosuke-shodai-ceramic-bottle-shochu-720ml-w-gift-box,30.0,720.0ml,Yes,Japan,,,,,,,Momosuke,"
This is the signature product of Inoue Shuzo. A very aromatic cracking shochu that will impress even the most hardcore mugi lover.
A tempting aroma of citrus and sweet barley. When served straight up displays a velvety slightly sweet upfront palate with sudachi peel and mild spice. The addition of 1 cube of ice brings a nutty barley character to the palate and makes it apparently more dry.
",,,,,,,Spirit,[]
886,886,886,886,886,0,product_280,monkey-47-schwarzwald-500ml,77.09,https://www.paneco.com.sg/products/monkey-47-schwarzwald-500ml,47.0,500.0ml,No,Germany,Sloe,,,,,,Monkey 47,"
An unusual gin from the Black Forest in Germany. The 47 comes from the number of botanicals that go into this unique gin, and the fact it's bottled at a healthy 47%. This plethora of ingredients has paid off, and in 2011 Monkey 47 won the World Spirits Award Gold in the Gin category and Gold for best in class for the Gin Worldwide at the International Wine and Spirits Competition London.
","¡°Brilliant notes of citrus zest and fruit take the lead with juniper, ginger, and white pepper in support. Sweet orange notes rise on the palate and mingle carefully with the other botanicals on a rich bed of grain spirit. Lovely.¡±",,"Woody, vegetable smells under pin fresh grassy citrus notes and botanical sweetness, like a pine forest after the rain","Predictably complex, this is a robust and powerful gin with plenty of spice, fruit and herb flavours. It's very well structured, and difficult to unpick but a citrus fresh start segues into pine and wood notes for a drying finish",,,Spirit,[]
887,887,887,887,887,0,product_38,monkey-shoulder,68.8,https://www.paneco.com.sg/products/monkey-shoulder,40.0,700.0ml,No,Scotland,,"Blended Whisky, Scotch",,,,,Monkey Shoulder,"
The whiskey is composed of three carefully chosen single malts that are produced in the company's three distilleries: Glenfiddich, Kininvie and Balvenie. The result is a sweet whiskey with flowery flavors. An exquisite blended whiskey produced by William Grant, one of the three largest whiskey manufacturers worldwide.
",¡°The richness and vibrancy combine with mellow vanilla notes to make it an awesome pairing¡±,Nice,"Zesty orange meets mellow vanilla, honey and spiced oak.",Mellow Vanilla with spicy hints.,Super Smooth.,,Spirit,[]
888,888,888,888,888,0,product_375,monkey-shoulder-1l,94.95,https://www.paneco.com.sg/products/monkey-shoulder-1l,40.0,1000.0ml,No,Scotland,,"Blended Whisky, Scotch",,,,,Monkey Shoulder,"
An exquisite blended whiskey produced by William Grant, one of the three largest whiskey manufacturers worldwide. The whiskey is composed of three carefully chosen single malts that are produced in the company's three distilleries: Glenfiddich, Kininvie and Balvenie. The result is a sweet whiskey with flowery flavors. Get a bigger bottle and more with this 1L bottle.
",¡°The richness and vibrancy combine with mellow vanilla notes to make it an awesome pairing¡±,,"Zesty orange meets mellow vanilla, honey and spiced oak.",Mellow Vanilla with spicy hints.,Super Smooth.,,Spirit,[]
889,889,889,889,889,0,product_4414,monkey-shoulder-700ml-giftset-with-strainer-tin,79.95,https://www.paneco.com.sg/products/monkey-shoulder-700ml-giftset-with-strainer-tin,40.0,700.0ml,Yes,Scotland,Blended Whisky,,,,,,Monkey Shoulder,"
Mix it up with Monkey Shoulder and make cocktails like a mixologist with this limited-edition Monkey Shoulder Tin gift set. The tin not only is great gift packaging but can also be used as a cocktail strainer. The lid of the tin flips to become a handy cocktail strainer that will fit over any size glass. Mix like never before and use to removing ice or fresh fruit from a mixed cocktail.
",,,,,,,Spirit,[]
890,890,890,890,890,0,product_2794,monkey-shoulder-smokey-monkey-700ml,93.5,https://www.paneco.com.sg/products/monkey-shoulder-smokey-monkey-700ml,40.0,700.0ml,No,Scotland,Blended Whisky,,,,,,Monkey Shoulder,"
Monkey Shoulder Smokey Monkey is a small-batch blend of top-notch single malts, each chosen to create a smooth whisky with subtle oaky smokiness on the nose, with a taste that combines dry peaty notes with the trademark creamy sweetness and spice of Monkey Shoulder original.
",,,,,,,Spirit,[]
891,891,891,891,891,0,product_2363,mortlach-12-year-single-malt-700ml-w-gift-box,126.95,https://www.paneco.com.sg/products/mortlach-12-year-single-malt-700ml-w-gift-box,43.4,700.0ml,Yes,Scotland,Single Malt,,,,,,Mortlach,"
An ode to our smallest yet most essential still, the ""Wee Witchie"", this 12 year old Single Malt Scotch Whisky has been double cask matured in both European and American oak to enhance the distinctively rich and robust character that makes Mortlach whiskies legendary.
",,,,,,,Spirit,[]
892,892,892,892,892,0,product_4432,mortlach-13-year-old-single-malt-2021-special-release-700ml-w-gift-box,187.95,https://www.paneco.com.sg/products/mortlach-13-year-old-single-malt-2021-special-release-700ml-w-gift-box,55.9,700.0ml,Yes,Scotland,Single Malt,,,,,,Mortlach,"
Mortlach, the Beast of Dufftown, is darkly robust, a true creature of the moonlight shadows. This expression presents finely tuned highlights that pour from its rich, primal heart. A magnificently intense, well structured Mortlach with a character that rises to new heights inspired by virgin casks.
",,,,,,,Spirit,[]
893,893,893,893,893,0,product_4577,mortlach-14-year-single-malt-700ml-w-gift-box,144.95,https://www.paneco.com.sg/products/mortlach-14-year-single-malt-700ml-w-gift-box,43.4,700.0ml,Yes,Scotland,,,,,,,Mortlach,"
This Mortlach 14 Year Old has been nicknamed Alexander's Way in honour of the distillery's former owner, Alexander Cowie. Thanks to Alexander Cowie, Mortlach distils its spirit 2.81 times, a rather unique process known as ¡®The Way¡¯. So, there you have it, Alexander's Way. This expression has been matured for 14 years in refill bourbon and sherry casks, with oodles of creamy notes and jam packed full of spice.
",,,,,,,Spirit,[]
894,894,894,894,894,0,product_3275,mortlach-16-year-single-malt-700ml-w-gift-box,204.95,https://www.paneco.com.sg/products/mortlach-16-year-single-malt-700ml-w-gift-box,43.4,700.0ml,Yes,Scotland,Single Malt,,,,,,Mortlach,"
Inspired by the iconic and rewarding first bottling of the 16-year-old released in 1992. It has been matured in only Sherry casks to impart rich, fruity, and fragrant notes atop the beasty complexity synonymous with Mortlach.
","¡°This is the 16 year old expression, in the series, a rich and fruity malt matured in sherry casks.¡±",,Bold and complex. Stewed black orchard fruits with earthiness and spice,"Robust and full ¨C palate-coating texture. Light, leathery spiciness, notes of apricot and honey. Sweet and savoury, with a dark, full, and rounded intensity",,Deep Amber,Spirit,[]
895,895,895,895,895,0,product_4429,mortlach-2022-special-release-single-malt-scotch-whisky-700ml-w-gift-box,434.95,https://www.paneco.com.sg/products/mortlach-2022-special-release-single-malt-scotch-whisky-700ml-w-gift-box,57.8,700.0ml,Yes,Scotland,Single Malt,,,,,,Mortlach,"
A wonderfully intense, structured Mortlach that ensnares the meaty ¡°Beast of Dufftown¡± in a deep, spicy, ruby-red fruitiness forged in a highly unusual combination of maturation casks.
A deliciously rich expression of Mortlach¡¯s dark, meaty character that draws sweetness, darkness, and depth together in a mystical, intensely fruity union.
",,,,,,,Spirit,[]
896,896,896,896,896,0,product_3839,mortlach-26-years-2019-special-release-700ml-w-gift-box,3482.0,https://www.paneco.com.sg/products/mortlach-26-years-2019-special-release-700ml-w-gift-box,53.3,700.0ml,Yes,Scotland,Single Malt,,,,,,Mortlach,"
Part of the 2019 'Rare by Nature' Special Release series from Diageo. This heavily sherried Mortlach was matured in first fill Oloroso and Pedro Ximenez Sherry casks for 26 long years. An astonishingly rich and decadent whisky that is reminiscent of an ancient Cognac. Only 3,883 bottles individually numbered bottled were produced. Bottled at a natural cask strength of 53.3% ABV.
",,,,,,,Spirit,[]
897,897,897,897,897,0,product_1487,mount-gay-black-barrel-rum-1l-w-gift-box,118.95,https://www.paneco.com.sg/products/mount-gay-black-barrel-rum-1l-w-gift-box,43.0,1000.0ml,Yes,Barbados,Aged,,,,,,Mount Gay,"
The latest from Master Blender Allen Smith, Black Barrel is a small batch, handcrafted blend made of matured double pot distillates and aged column distillates. In a process called finishing, the blended rum is then matured for a second time in deeply charred Bourbon oak barrels. This unique process releases spicy aromas that are at once balanced, and bold. Complex notes of spice, roasted wood, followed by fruit, with bold spice balanced with oaky vanilla and sweet caramel. A warm-medium body with a long finish.
",,,,,,,Spirit,[]
898,898,898,898,898,0,product_692,mount-gay-eclipse-1l,69.95,https://www.paneco.com.sg/products/mount-gay-eclipse-1l,37.5,1000.0ml,No,Barbados,Dark,,,,,,Mount Gay,"
Eclipse is the reference for character, body and aroma by which our Master Blender Allen Smith uses to blend every variety of Mount Gay Rum. Eclipse has a brilliant golden amber colour and a luxuriously complex aroma.
",¡°For many rum aficionados Eclipse is also the reference by which all rum should be measured¡±,,,,,,Spirit,[]
899,899,899,899,899,0,product_1494,mount-gay-eclipse-rum-700ml,54.95,https://www.paneco.com.sg/products/mount-gay-eclipse-rum-700ml,40.0,700.0ml,No,Barbados,Dark,,,,,,Mount Gay,"
Distinctive floral and fruity notes of apricot and banana, with hints of vanilla complemented by subtle smokiness imparted by the toasted Kentucky oak barrels in which the rum is aged. Warm, medium-bodied with a bright finish.
",,,,,,,Spirit,[]
900,900,900,900,900,0,product_1692,mount-gay-silver-1l,59.5,https://www.paneco.com.sg/products/mount-gay-silver-1l,40.0,1000.0ml,No,Barbados,White,,,,,,Mount Gay,"
A recent addition to the Mount Gay Eclipse Rum collection in 2008, Mount Gay Silver is aged a minimum of 2 years. The Barbados white rum is produced by the Master Blender Trudiann Branker, who blend the flavours to be rich and flavourful. The flavours make it the perfect cocktail ingredient.
",,,,,,,Spirit,[]
